"","Year","Edges","Origin","Dest","Origin_Lat","Origin_Lon","Origin_Att","Dest_Lat","Dest_Lon","Dest_Att","Frequency","Avg_Arr_Delay","Avg_Dep_Delay","Avg_Taxi_In","Avg_Taxi_Out","Cancel_Prob","Distance","Carrier_Cancel","Weather_Cancel","NAS_Cancel","Security_Cancel","CarrierDy_Mins","WeatherDy_Mins","NASDy_Mins","SecurityDy_Mins","LateAircraftDy_Mins"
"1",2008,"ABE-ATL","Allentown","Atlanta",40.652099609375,-75.440803527832,393,33.6366996765137,-84.4281005859375,1026,853,11.548502994012,11.5249406175772,11.066985645933,12.9501187648456,0.0164126611957796,692,4,7,3,0,25.0421052631579,5.85789473684211,26.8157894736842,0.105263157894737,10.8210526315789
"2",2008,"ABE-BHM","Allentown","Birmingham",40.652099609375,-75.440803527832,393,33.56290054,-86.75350189,650,1,-3,11,5,9,0,792,0,0,0,0,NA,NA,NA,NA,NA
"3",2008,"ABE-CLE","Allentown","Cleveland",40.652099609375,-75.440803527832,393,41.4117012024,-81.8498001099,791,805,0.849557522123894,-2.42550505050505,7.28950695322377,11.2840909090909,0.0161490683229814,339,0,12,1,0,6.15463917525773,5.19587628865979,15.7628865979381,0,17.4329896907216
"4",2008,"ABE-CLT","Allentown","Charlotte",40.652099609375,-75.440803527832,393,35.2140007019043,-80.9430999755859,748,465,-2.91684901531729,-2.2,5.42669584245077,13.0436681222707,0.0150537634408602,481,6,1,0,0,19.0555555555556,1.74074074074074,16.4444444444444,0,3.2037037037037
"5",2008,"ABE-CVG","Allentown","Cincinnati",40.652099609375,-75.440803527832,393,39.0488014221,-84.6678009033,896,247,-4.49382716049383,-0.700819672131147,4.20576131687243,13.6926229508197,0.0121457489878543,503,2,1,0,0,18.9411764705882,4.11764705882353,20.5882352941176,0,0
"6",2008,"ABE-DTW","Allentown","Detroit",40.652099609375,-75.440803527832,393,42.2123985290527,-83.353401184082,645,997,5.32783505154639,5.78887744593203,13.2131822863028,15.870236869207,0.0260782347041123,424,21,5,0,0,20.05,2.3,16.95,0,23.49375
"7",2008,"ABE-JFK","Allentown","New York",40.652099609375,-75.440803527832,393,40.63980103,-73.77890015,13,3,24.3333333333333,16.6666666666667,4.66666666666667,17.3333333333333,0,87,0,0,0,0,0,0,24.3333333333333,0,0
"8",2008,"ABE-LGA","Allentown","New York",40.652099609375,-75.440803527832,393,40.77719879,-73.87259674,21,9,106.888888888889,92.7777777777778,9.88888888888889,11.3333333333333,0,82,0,0,0,0,5.25,66.625,48.75,0,0
"9",2008,"ABE-ORD","Allentown","Chicago",40.652099609375,-75.440803527832,393,41.97859955,-87.90480042,672,1425,16.3861758076634,18.0716952949963,8.50525525525526,14.7100149476831,0.0624561403508772,654,43,13,33,0,20.1327913279133,4.75609756097561,38.3035230352304,0,18.9728997289973
"10",2008,"ABE-PHL","Allentown","Philadelphia",40.652099609375,-75.440803527832,393,39.871898651123,-75.241096496582,36,2,17,23,13.5,13,0,55,0,0,0,0,0,0,41,0,0
"11",2008,"ABI-DFW","Abilene","Dallas-Fort Worth",32.4113006592,-99.6819000244,1791,32.896800994873,-97.0380020141602,607,2660,5.03749043611324,6.88039740160489,8.70107033639144,9.28009170806267,0.0161654135338346,158,12,31,0,0,43.0361842105263,13.8157894736842,15.3684210526316,0,14.3223684210526
"12",2008,"ABQ-AMA","Albuquerque","Amarillo",35.0401992797852,-106.609001159668,5355,35.2193984985352,-101.706001281738,3607,368,12.3614130434783,15.070652173913,4.80434782608696,8.47282608695652,0,277,0,0,0,0,8.4537037037037,2.14814814814815,1.34259259259259,0,35.2037037037037
"13",2008,"ABQ-ATL","Albuquerque","Atlanta",35.0401992797852,-106.609001159668,5355,33.6366996765137,-84.4281005859375,1026,1067,1.91958372753075,4.85485391140434,9.39451277199622,14.177191328935,0.0056232427366448,1269,3,3,0,0,31.1007194244604,1.84172661870504,13.6330935251799,0,12.9640287769784
"14",2008,"ABQ-AUS","Albuquerque","Austin",35.0401992797852,-106.609001159668,5355,30.1944999694824,-97.6698989868164,542,433,3.1943793911007,4.94379391100703,6.53864168618267,12.1007025761124,0.0138568129330254,619,4,2,0,0,4.66197183098592,0.71830985915493,8.11267605633803,0,32.5774647887324
"15",2008,"ABQ-BWI","Albuquerque","Baltimore",35.0401992797852,-106.609001159668,5355,39.17539978,-76.66829681,146,546,0.695009242144177,8.15412844036697,4.46950092421442,8.43669724770642,0.00183150183150183,1670,1,0,0,0,8.43421052631579,5.35526315789474,24.5,0,12.8552631578947
"16",2008,"ABQ-CLE","Albuquerque","Cleveland",35.0401992797852,-106.609001159668,5355,41.4117012024,-81.8498001099,791,12,-7.18181818181818,3.58333333333333,11.3636363636364,9.66666666666667,0,1411,0,0,0,0,1,0,0,0,83
"17",2008,"ABQ-CVG","Albuquerque","Cincinnati",35.0401992797852,-106.609001159668,5355,39.0488014221,-84.6678009033,896,260,0.0115384615384615,5.11153846153846,7.78461538461538,14.1384615384615,0,1240,0,0,0,0,7.84848484848485,0.0909090909090909,7.81818181818182,0,27.4242424242424
"18",2008,"ABQ-DAL","Albuquerque","Dallas",35.0401992797852,-106.609001159668,5355,32.8470993041992,-96.8517990112305,487,3078,4.01211525867715,8.75325945241199,3.91096563011457,8.40058670143416,0.0032488628979857,580,6,4,0,0,10.1278350515464,2.69484536082474,4.41855670103093,0.0144329896907217,28.4123711340206
"19",2008,"ABQ-DEN","Albuquerque","Denver",35.0401992797852,-106.609001159668,5355,39.861698150635,-104.672996521,5431,4318,2.55360896986685,4.60994397759104,7.79915927136852,10.4731559290383,0.0078740157480315,349,27,7,0,0,7.45886075949367,0.770569620253165,8.35601265822785,0,30.4620253164557
"20",2008,"ABQ-DFW","Albuquerque","Dallas-Fort Worth",35.0401992797852,-106.609001159668,5355,32.896800994873,-97.0380020141602,607,2888,6.34263233190272,7.09201141226819,12.4921372408863,11.4646932952924,0.0294321329639889,569,56,27,2,0,17.9706498951782,2.46960167714885,11.4905660377358,0,27.0964360587002
"21",2008,"ABQ-ELP","Albuquerque","El Paso",35.0401992797852,-106.609001159668,5355,31.80719948,-106.3779984,3959,799,9.08010012515645,11.2678347934919,3.53191489361702,8.36170212765957,0,223,0,0,0,0,10.1910828025478,0.248407643312102,2.29936305732484,0,41.968152866242
